date,Account,pnl
2025-01-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,3.536668000000001
2025-01-02,0x2c229d22b100a7beb69122eed721cee9b24011dd,88.50699399999999
2025-01-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,526.448209
2025-01-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2025-01-02,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0
2025-01-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,9609.447365
2025-01-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0
2025-01-02,0x8477e447846c758f5a675856001ea72298fd9cb5,1579.909758
2025-01-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,923.487443
2025-01-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,15452.344326
2025-01-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2954.521713
2025-01-03,0x083384f897ee0f19899168e3b1bec365f52a9012,9482.221441
2025-01-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,557.9358
2025-01-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,109.593094
2025-01-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2025-01-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,446.358633
2025-01-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,768.351892
2025-01-04,0x2c229d22b100a7beb69122eed721cee9b24011dd,1334.414834
2025-01-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-680.287463
2025-01-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1402.082488
2025-01-04,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0
2025-01-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,132.71954399999998
2025-01-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,4004.50286
2025-01-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-9311.892185
2025-01-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,147.445788
2025-01-05,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1243.853569
2025-01-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,16.923621
2025-01-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,37.385304
2025-01-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1220.746604
2025-01-05,0x513b8629fe877bb581bf244e326a047b249c4ff1,60544.304874
2025-01-05,0x8477e447846c758f5a675856001ea72298fd9cb5,-200.94846
2025-01-05,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,1449.529436
2025-01-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,102460.17164
2025-01-05,0xbaaaf6571ab7d571043ff1e313a9609a10637864,1.86032
2025-01-05,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-113601.02013799999
2025-01-05,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1364.022527
2025-02-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,416.546688
2025-02-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,677.276764
2025-02-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2399.9471460000004
2025-02-01,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2025-02-01,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3429.9583199999997
2025-02-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1008.518954
2025-02-01,0x8170715b3b381dffb7062c0298972d4727a0a63b,739.18423
2025-02-01,0x8477e447846c758f5a675856001ea72298fd9cb5,45.086985
2025-02-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2025-02-02,0x083384f897ee0f19899168e3b1bec365f52a9012,76710.0
2025-02-02,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,6352.452613
2025-02-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-1416.906536
2025-02-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-782.6517170000001
2025-02-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2025-02-02,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2025-02-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0
2025-02-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2025-02-02,0x8477e447846c758f5a675856001ea72298fd9cb5,1023.934713
2025-02-02,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,12245.905048999999
2025-02-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0
2025-02-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,69051.70619
2025-02-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-329.680689
2025-02-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,8330.21747
2025-02-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,349.12092600000005
2025-02-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,11005.991600000001
2025-02-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,10915.212
2025-02-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,948.6016900000001
2025-02-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0
2025-02-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,625.512206
2025-02-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,34795.678173
2025-02-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-2632.65866
2025-02-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2576.6453030000002
2025-02-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,669.381363
2025-02-04,0x2c229d22b100a7beb69122eed721cee9b24011dd,1.1031579999999999
2025-02-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,93.006465
2025-02-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,444.205198
2025-02-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2025-02-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,234.497751
2025-02-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,90.98474
2025-02-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,8045.056928
2025-02-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,188114.980392
2025-02-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2676.6850000000004
2025-02-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1842.839943
2025-03-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,250.581483
2025-03-01,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0
2025-03-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,846.655814
2025-03-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3084.287743
2025-03-01,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2025-03-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,937.789615
2025-03-01,0x8477e447846c758f5a675856001ea72298fd9cb5,909.1721379999999
2025-03-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2025-03-01,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0
2025-03-02,0x083384f897ee0f19899168e3b1bec365f52a9012,101011.685664
2025-03-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,439.634046
2025-03-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2440.916534
2025-03-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14982.681725
2025-03-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,13770.715332
2025-03-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2025-03-02,0x8477e447846c758f5a675856001ea72298fd9cb5,1474.607584
2025-03-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2161.6751200000003
2025-03-02,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,20.596691
2025-03-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,46742.288748
2025-03-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,160022.95082600001
2025-03-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,5803.573999
2025-03-03,0x083384f897ee0f19899168e3b1bec365f52a9012,533974.662903
2025-03-03,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2480.902379
2025-03-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,494.669357
2025-03-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,376.017126
2025-03-03,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0
2025-03-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1136.272279
2025-03-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,17247.427499999998
2025-03-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-370.250064
2025-03-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0
2025-03-03,0x8477e447846c758f5a675856001ea72298fd9cb5,468.35197800000003
2025-03-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,60.171373
2025-03-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,535.4072209999999
2025-03-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,57561.35367
2025-03-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2448.046511
2025-03-04,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0
2025-03-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,149.51234499999998
2025-03-04,0x2c229d22b100a7beb69122eed721cee9b24011dd,160.127816
2025-03-04,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0
2025-03-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,7.052034
2025-03-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0
2025-03-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2025-03-04,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0
2025-03-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,298.031364
2025-03-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0
2025-03-04,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0
2025-03-04,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2020.0
2025-03-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2025-03-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,361.071464
2025-03-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,3869.208803
2025-03-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-5862.0887760000005
2025-03-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-3368.876326
2025-04-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,232.66549799999999
2025-04-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,73.451675
2025-04-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2025-04-01,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,0.0
2025-04-01,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2025-04-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2025-04-01,0x8477e447846c758f5a675856001ea72298fd9cb5,30.818079
2025-04-01,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,556.803152
2025-04-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1659.7995640000001
2025-04-02,0x083384f897ee0f19899168e3b1bec365f52a9012,375620.270243
2025-04-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1291.500575
2025-04-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,874.3810560000001
2025-04-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6403.5061239999995
2025-04-02,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2025-04-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1985.815595
2025-04-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0
2025-04-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,9167.620989
2025-04-02,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0
2025-04-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,4624.583773
2025-04-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,16102.444634
2025-04-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0
2025-04-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,806.765131
2025-04-03,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-3169.3554679999997
2025-04-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,163.73415
2025-04-03,0x39cef799f8b69da1995852eea189df24eb5cae3c,863.956464
2025-04-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,444.266681
2025-04-03,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0
2025-04-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8002.939313
2025-04-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,169132.29611
2025-04-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,6939.47356
2025-04-03,0x8477e447846c758f5a675856001ea72298fd9cb5,54.2704
2025-04-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0
2025-04-03,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0
2025-04-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0
2025-04-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,4578.655427
2025-04-03,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0.0
2025-04-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0
2025-04-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-4934.6700519999995
2025-04-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,498.73528200000004
2025-04-04,0x39cef799f8b69da1995852eea189df24eb5cae3c,266.39774
2025-04-04,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0
2025-04-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,0.0
2025-04-04,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0
2025-04-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4591.427138999999
2025-04-04,0x6d6a4b953f202f8df5bed40692e7fd865318264a,392.35488599999996
2025-04-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,4805.345609999999
2025-04-04,0x8477e447846c758f5a675856001ea72298fd9cb5,586.623362
2025-04-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2242.086667
2025-04-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,0.0
2025-04-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,9367.872074
2025-04-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-43753.361578
2025-04-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-4513.160132
2025-05-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,87.752181
2025-05-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,8.594753
2025-05-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,890.33157
2025-05-01,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0
2025-05-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1093.05677
2025-05-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0
2025-05-01,0x8477e447846c758f5a675856001ea72298fd9cb5,151.429584
2025-05-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,956.5545050000001
2025-05-02,0x083384f897ee0f19899168e3b1bec365f52a9012,44400.9058
2025-05-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,696.8107239999999
2025-05-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,32.72269
2025-05-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0
2025-05-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14.590934
2025-05-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0
2025-05-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1843.301845
2025-05-02,0x8477e447846c758f5a675856001ea72298fd9cb5,554.257954
2025-05-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,-6194.283149
2025-05-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,14644.100674
2025-05-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,713.82809
